block,street name,storey,floor area (sqm),flat model,lease commence year,remaining lease (yr),resale price ($),resale registration date,rank town,flat type
44,JLN BAHAGIA,01 TO 03,185,Terrace,1972,5.25,968000,2018-05,0.0573088,3 ROOM
28,JLN BAHAGIA,01 TO 03,53,Standard,1971,5.08,220000,2018-06,0.0573088,3 ROOM
98,WHAMPOA DR,01 TO 03,65,Improved,1974,5.33,230000,2018-06,0.0573088,3 ROOM
33,JLN BAHAGIA,04 TO 06,56,Standard,1970,5.08,230000,2018-06,0.0573088,3 ROOM
76,LOR LIMAU,04 TO 06,65,Improved,1973,5.33,259000,2018-06,0.0573088,3 ROOM
72,GEYLANG BAHRU,04 TO 06,59,Improved,1974,5.33,260000,2018-06,0.0573088,3 ROOM
74,WHAMPOA DR,01 TO 03,66,Improved,1981,6.17,263000,2018-06,0.0573088,3 ROOM
63,KALLANG BAHRU,07 TO 09,65,Improved,1974,5.33,270000,2018-06,0.0573088,3 ROOM
98,WHAMPOA DR,13 TO 15,65,Improved,1974,5.33,271000,2018-06,0.0573088,3 ROOM
64,KALLANG BAHRU,04 TO 06,65,Improved,1974,5.33,277000,2018-06,0.0573088,3 ROOM
73,GEYLANG BAHRU,13 TO 15,59,Improved,1974,5.33,285000,2018-06,0.0573088,3 ROOM
6,ST. GEORGE'S LANE,01 TO 03,68,New Generation,1981,6.17,300000,2018-06,0.0573088,3 ROOM
801,FRENCH RD,07 TO 09,59,Improved,1979,5.75,307000,2018-06,0.0573088,3 ROOM
68,GEYLANG BAHRU,01 TO 03,65,Improved,1974,5.42,310000,2018-06,0.0573088,3 ROOM
72,GEYLANG BAHRU,07 TO 09,59,Improved,1974,5.33,315000,2018-06,0.0573088,3 ROOM
806,KING GEORGE'S AVE,04 TO 06,59,Improved,1981,6.17,350000,2018-06,0.0573088,3 ROOM
467,NTH BRIDGE RD,10 TO 12,60,Improved,1978,5.75,350000,2018-06,0.0573088,3 ROOM
5,ST. GEORGE'S LANE,10 TO 12,68,New Generation,1981,6.17,350000,2018-06,0.0573088,3 ROOM
28,BENDEMEER RD,10 TO 12,71,Improved,1972,5.17,368000,2018-06,0.0573088,3 ROOM
10,GLOUCESTER RD,07 TO 09,67,New Generation,1976,5.58,390000,2018-06,0.0573088,3 ROOM
10,GLOUCESTER RD,10 TO 12,67,New Generation,1976,5.58,390000,2018-06,0.0573088,3 ROOM
101,TOWNER RD,01 TO 03,74,Model A,1983,6.25,418080,2018-06,0.0573088,3 ROOM
107,TOWNER RD,04 TO 06,74,Model A,1983,6.33,425000,2018-06,0.0573088,3 ROOM
46,JLN BAHAGIA,01 TO 03,93,Terrace,1972,5.25,730000,2018-06,0.0573088,3 ROOM
58,JLN MA'MOR,01 TO 03,174,Terrace,1972,5.25,950000,2018-06,0.0573088,3 ROOM
27,JLN BAHAGIA,01 TO 03,53,Standard,1970,5,200000,2018-07,0.0573088,3 ROOM
34,JLN BAHAGIA,01 TO 03,56,Standard,1970,5.08,200000,2018-07,0.0573088,3 ROOM
33,JLN BAHAGIA,01 TO 03,53,Standard,1970,5,222388,2018-07,0.0573088,3 ROOM
33,JLN BAHAGIA,07 TO 09,56,Standard,1970,5,230000,2018-07,0.0573088,3 ROOM
34,JLN BAHAGIA,04 TO 06,56,Standard,1970,5,230000,2018-07,0.0573088,3 ROOM
