block,street name,storey,floor area (sqm),flat model,lease commence year,remaining lease (yr),resale price ($),resale registration date,rank town,flat type
58,HAVELOCK RD,07 TO 09,69,Model A,2013,9.25,548000,2018-09,0.0901673,3 ROOM
17,TIONG BAHRU RD,04 TO 06,88,Standard,1973,5.25,565000,2018-09,0.0901673,3 ROOM
43,TELOK BLANGAH RISE,04 TO 06,59,Improved,1976,5.5,250000,2018-10,0.0901673,3 ROOM
61,TELOK BLANGAH HTS,04 TO 06,67,New Generation,1976,5.5,270000,2018-10,0.0901673,3 ROOM
2,JLN BT MERAH,04 TO 06,63,Improved,1975,5.42,272500,2018-10,0.0901673,3 ROOM
12,TELOK BLANGAH CRES,04 TO 06,70,Improved,1975,5.42,275000,2018-10,0.0901673,3 ROOM
1,TELOK BLANGAH CRES,04 TO 06,66,Improved,1983,6.25,280000,2018-10,0.0901673,3 ROOM
33,TELOK BLANGAH WAY,10 TO 12,59,Improved,1976,5.5,280000,2018-10,0.0901673,3 ROOM
12,TAMAN HO SWEE,01 TO 03,54,Standard,1970,5,290000,2018-10,0.0901673,3 ROOM
128,BT MERAH VIEW,04 TO 06,65,Improved,1973,5.25,295000,2018-10,0.0901673,3 ROOM
28,HOY FATT RD,13 TO 15,60,Standard,1967,4.58,295000,2018-10,0.0901673,3 ROOM
42,TELOK BLANGAH RISE,13 TO 15,59,Improved,1976,5.5,295000,2018-10,0.0901673,3 ROOM
42,TELOK BLANGAH RISE,04 TO 06,70,Improved,1976,5.5,308000,2018-10,0.0901673,3 ROOM
119,BT MERAH VIEW,13 TO 15,65,Improved,1983,6.25,310000,2018-10,0.0901673,3 ROOM
149,SILAT AVE,01 TO 03,67,New Generation,1982,6.25,320000,2018-10,0.0901673,3 ROOM
43,TELOK BLANGAH RISE,13 TO 15,59,Improved,1976,5.5,320000,2018-10,0.0901673,3 ROOM
128,BT MERAH VIEW,13 TO 15,65,Improved,1973,5.25,322800,2018-10,0.0901673,3 ROOM
44,TELOK BLANGAH DR,04 TO 06,65,Improved,1976,5.5,324000,2018-10,0.0901673,3 ROOM
128,BT MERAH VIEW,16 TO 18,65,Improved,1973,5.25,327000,2018-10,0.0901673,3 ROOM
105,HENDERSON CRES,13 TO 15,65,Improved,1975,5.42,339000,2018-10,0.0901673,3 ROOM
101,BT PURMEI RD,01 TO 03,69,New Generation,1983,6.25,340000,2018-10,0.0901673,3 ROOM
1,TELOK BLANGAH CRES,10 TO 12,74,Improved,1983,6.25,350000,2018-10,0.0901673,3 ROOM
36,BEO CRES,07 TO 09,59,Standard,1971,5.08,353000,2018-10,0.0901673,3 ROOM
103,BT PURMEI RD,10 TO 12,67,New Generation,1982,6.25,362000,2018-10,0.0901673,3 ROOM
129,BT MERAH VIEW,10 TO 12,76,Improved,1973,5.25,402000,2018-10,0.0901673,3 ROOM
63,TELOK BLANGAH HTS,10 TO 12,88,New Generation,1976,5.5,455000,2018-10,0.0901673,3 ROOM
127C,KIM TIAN RD,07 TO 09,62,Model A,2013,9.25,490000,2018-10,0.0901673,3 ROOM
4,EVERTON PK,10 TO 12,82,New Generation,1980,6.08,500000,2018-10,0.0901673,3 ROOM
7,EVERTON PK,10 TO 12,86,New Generation,1980,6.08,530000,2018-10,0.0901673,3 ROOM
26B,JLN MEMBINA,28 TO 30,60,Model A,2009,8.75,538000,2018-10,0.0901673,3 ROOM
55,HAVELOCK RD,22 TO 24,69,Model A,2013,9.25,600000,2018-10,0.0901673,3 ROOM
50,MOH GUAN TER,01 TO 03,88,Standard,1973,5.25,615000,2018-10,0.0901673,3 ROOM
36,MOH GUAN TER,01 TO 03,88,Standard,1973,5.25,654000,2018-10,0.0901673,3 ROOM
13,TELOK BLANGAH CRES,07 TO 09,65,Improved,1975,5.5,238000,2018-11,0.0901673,3 ROOM
13,TELOK BLANGAH CRES,07 TO 09,65,Improved,1975,5.5,248000,2018-11,0.0901673,3 ROOM
13,TELOK BLANGAH CRES,04 TO 06,65,Improved,1975,5.5,250000,2018-11,0.0901673,3 ROOM
37,JLN RUMAH TINGGI,10 TO 12,53,Standard,1969,4.75,265000,2018-11,0.0901673,3 ROOM
16,TELOK BLANGAH CRES,04 TO 06,76,Improved,1975,5.42,280000,2018-11,0.0901673,3 ROOM
30,JLN KLINIK,01 TO 03,58,Standard,1969,4.75,300000,2018-11,0.0901673,3 ROOM
15,TELOK BLANGAH CRES,13 TO 15,76,Improved,1975,5.42,313000,2018-11,0.0901673,3 ROOM
129,BT MERAH VIEW,16 TO 18,65,Improved,1973,5.25,328000,2018-11,0.0901673,3 ROOM
128,BT MERAH VIEW,16 TO 18,65,Improved,1973,5.25,330000,2018-11,0.0901673,3 ROOM
86,REDHILL CL,13 TO 15,59,Improved,1973,5.25,340000,2018-11,0.0901673,3 ROOM
44,TELOK BLANGAH DR,04 TO 06,65,Improved,1976,5.5,340000,2018-11,0.0901673,3 ROOM
